rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
5270,8505920,K02094.02,Kepler-1090 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9980,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,198.680859000,2.4240000e-03,-2.4240000e-03,270.6653500,8.210000e-03,-8.210000e-03,2455103.665,8.210000e-03,-8.210000e-03,0,,,,,,0.7460,0.0440,-0.5190,8.28200,0.25800,-0.25800,,,,6.4540e+02,4.070e+01,-4.070e+01,0.025242,5.279000e-03,-2.498000e-03,1.02716,2.20554,-0.84973,LS+MCMC,2.79,4.500e-01,-3.600e-01,0.6364,,,89.67,,,297.0,,,1.83,0.78,-0.53,128.900000,55.400000,-55.400000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1860,0.5256,q1_q17_dr25_koi,6.3650465,12.9166960,16.60,2,7,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.38720,Mandel and Agol (2002 ApJ 580 171),,,008/008505/008505920/dv/kplr008505920-20160209194854_dvr.pdf,008/008505/008505920/dv/kplr008505920-002-20160209194854_dvs.pdf,5330.00,79.00,-79.00,4.366,0.137,-0.125,0.1800,0.1500,-0.1000,1.0130,0.1620,-0.1330,0.8690,0.0650,-0.0350,,,,q1_q17_dr25_stellar,295.662870,44.525841,15.001,15.668,14.956,14.715,14.591,13.596,13.148,13.070,0.969,19.710857000,0.000018000,44.52586000,0.00022000,-0.06000,0.71000,0.08000,0.79000,1.000000e-05,4.90000e-04,-7.000000e-05,5.50000e-04,-0.6400,0.3600,-0.4900,0.1300,0.8000,0.2900,-0.6200,0.3700,-0.5400,0.1400,0.8200,0.3000
3688,3747817,K04103.01,Kepler-1552 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9990,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,184.772710000,2.3350000e-03,-2.3350000e-03,217.3573000,1.080000e-02,-1.080000e-02,2455050.357,1.080000e-02,-1.080000e-02,0,,,,,,0.0400,0.4280,-0.0400,9.56800,0.28700,-0.28700,,,,9.5140e+02,4.700e+01,-4.700e+01,0.027576,1.360000e-03,-7.930000e-04,1.92603,0.17365,-0.68489,LS+MCMC,2.41,2.200e-01,-1.000e-01,0.6045,,,89.98,,,268.0,,,1.21,0.35,-0.18,151.500000,13.700000,-13.700000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1959,0.5086,q1_q17_dr25_koi,8.0067530,16.8860510,21.00,2,8,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.93780,Mandel and Agol (2002 ApJ 580 171),,,003/003747/003747817/dv/kplr003747817-20160209194854_dvr.pdf,003/003747/003747817/dv/kplr003747817-001-20160209194854_dvs.pdf,5273.00,105.00,-105.00,4.566,0.025,-0.070,0.0000,0.1500,-0.1500,0.8010,0.0720,-0.0330,0.8610,0.0420,-0.0530,,,,q1_q17_dr25_stellar,291.676820,38.874908,14.838,15.485,14.800,14.561,14.413,13.504,13.005,12.881,0.000,19.445113000,0.000014000,38.87539000,0.00017000,-0.40000,0.58000,1.72000,0.60000,5.800000e-04,6.30000e-04,-1.480000e-03,6.70000e-04,-0.1500,0.5500,-0.2400,0.2300,0.2800,0.2000,-0.0300,0.1700,-0.0900,0.1900,0.1000,0.1900
5723,5938970,K04016.01,Kepler-1540 b,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,125.413230200,3.8950000e-04,-3.8950000e-04,195.6260500,2.440000e-03,-2.440000e-03,2455028.626,2.440000e-03,-2.440000e-03,0,,,,,,0.8220,0.0570,-0.5530,2.32410,0.08330,-0.08330,,,,1.3450e+03,6.670e+01,-6.670e+01,0.038446,4.613000e-03,-5.669000e-03,21.59093,76.63156,-14.27189,LS+MCMC,3.14,8.000e-02,-1.700e-01,0.4426,,,89.82,,,266.0,,,1.18,0.15,-0.19,262.000000,116.000000,-116.000000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1017,0.6385,q1_q17_dr25_koi,8.9718530,18.0032390,22.60,1,8,1,q1_q17_dr25_tce,11110111011101110000000000000000,0.23990,Mandel and Agol (2002 ApJ 580 171),,,005/005938/005938970/dv/kplr005938970-20160209194854_dvr.pdf,005/005938/005938970/dv/kplr005938970-001-20160209194854_dvs.pdf,4641.00,74.00,-83.00,4.557,0.049,-0.014,0.1600,0.1500,-0.1500,0.7470,0.0200,-0.0400,0.7340,0.0440,-0.0280,,,,q1_q17_dr25_stellar,283.344480,41.201740,14.073,15.176,14.036,13.600,13.385,12.250,11.664,11.519,0.194,18.889640000,0.000013000,41.20184000,0.00016000,0.28000,0.54000,0.35000,0.56000,-6.400000e-04,7.60000e-04,-4.900000e-04,8.20000e-04,0.0400,0.1300,0.1300,0.1200,0.1400,0.1200,0.0900,0.1300,0.2100,0.1200,0.2300,0.1300
689,11176127,K01430.03,Kepler-298 d,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9960,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,77.474099100,3.5930000e-04,-3.5930000e-04,184.2453300,4.510000e-03,-4.510000e-03,2455017.245,4.510000e-03,-4.510000e-03,0,,,,,,0.7580,0.0130,-0.5490,4.16800,0.12500,-0.12500,,,,1.5436e+03,6.090e+01,-6.090e+01,0.039418,6.055000e-03,-4.531000e-03,3.24928,6.91799,-0.58895,LS+MCMC,2.63,1.800e-01,-8.000e-02,0.3078,,,89.57,,,277.0,,,1.40,0.32,-0.19,101.000000,43.000000,-43.000000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.0775,0.6660,q1_q17_dr25_koi,8.7336290,21.8894300,27.50,3,15,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.00140,Mandel and Agol (2002 ApJ 580 171),,,011/011176/011176127/dv/kplr011176127-20160209194854_dvr.pdf,011/011176/011176127/dv/kplr011176127-002-20160209194854_dvs.pdf,4463.00,88.00,-88.00,4.677,0.013,-0.040,-0.2400,0.1500,-0.1500,0.6110,0.0410,-0.0190,0.6620,0.0270,-0.0420,,,,q1_q17_dr25_stellar,283.039790,48.825359,15.415,16.345,15.372,15.017,14.834,13.718,13.139,13.075,0.265,18.869312000,0.000016000,48.82535000,0.00015000,-0.25000,0.55000,-0.05000,0.53000,-1.800000e-04,9.30000e-04,7.200000e-04,9.40000e-04,-0.1500,0.1900,0.0800,0.1600,0.1700,0.1800,0.0100,0.1900,0.1800,0.1600,0.1800,0.1600
3853,4172805,K04427.01,,CANDIDATE,Active,2017-05-10,CANDIDATE,0.9690,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,147.661729000,1.5010000e-03,-1.5010000e-03,243.9526200,8.290000e-03,-8.290000e-03,2455076.953,8.290000e-03,-8.290000e-03,0,,,,,,0.0020,0.4400,-0.0020,6.20700,0.32300,-0.32300,,,,1.0878e+03,9.390e+01,-9.390e+01,0.029669,1.873000e-03,-1.346000e-03,5.68570,0.72652,-2.20972,LS+MCMC,1.59,1.200e-01,-1.400e-01,0.4401,,,90.00,,,176.0,,,0.23,0.06,-0.05,187.100000,23.900000,-23.900000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.4064,0.2898,q1_q17_dr25_koi,4.9804463,10.7937610,13.20,1,7,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.51630,Mandel and Agol (2002 ApJ 580 171),,,004/004172/004172805/dv/kplr004172805-20160209194854_dvr.pdf,004/004172/004172805/dv/kplr004172805-001-20160209194854_dvs.pdf,3788.00,76.00,-84.00,4.774,0.036,-0.040,-0.1000,0.1500,-0.1500,0.4900,0.0370,-0.0410,0.5200,0.0340,-0.0420,,,,q1_q17_dr25_stellar,295.117220,39.274090,15.645,17.167,15.783,14.993,14.552,13.339,12.684,12.499,0.352,19.674508000,0.000024000,39.27422000,0.00029000,1.10000,1.00000,0.50000,1.00000,1.000000e-04,1.10000e-03,8.000000e-04,1.10000e-03,-0.5400,0.3200,0.4200,0.2700,0.6800,0.3000,0.2900,0.3100,0.8800,0.2900,0.9200,0.2900
7281,7219825,K00238.03,,CANDIDATE,Active,2017-05-10,CANDIDATE,0.7840,0,0,0,0,q1_q17_dr25_koi,CENT_FEW_DIFFS,362.978280000,1.5990000e-02,-1.5990000e-02,256.5011000,2.580000e-02,-2.580000e-02,2455089.501,2.580000e-02,-2.580000e-02,0,,,,,,0.0550,0.4090,-0.0550,14.08300,0.74400,-0.74400,,,,2.6060e+02,2.050e+01,-2.050e+01,0.014788,7.250000e-04,-7.570000e-04,1.14041,0.62321,-0.47342,LS+MCMC,1.96,3.300e-01,-2.900e-01,1.0009,,,89.98,,,296.0,,,1.81,0.87,-0.60,199.500000,54.500000,-54.500000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2916,0.3447,q1_q17_dr25_koi,8.6903500,11.8663360,13.00,3,4,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.06160,Mandel and Agol (2002 ApJ 580 171),,,007/007219/007219825/dv/kplr007219825-20160209194854_dvr.pdf,007/007219/007219825/dv/kplr007219825-002-20160209194854_dvs.pdf,6086.00,133.00,-133.00,4.274,0.137,-0.112,-0.1600,0.2000,-0.1500,1.2160,0.1990,-0.1790,1.0130,0.0960,-0.0640,,,,q1_q17_dr25_stellar,296.998630,42.781960,14.061,14.458,14.013,13.891,13.819,12.982,12.725,12.655,0.586,19.799927000,0.000036000,42.78184000,0.00037000,0.70000,1.40000,-0.40000,1.30000,-2.500000e-04,4.00000e-04,1.300000e-04,3.70000e-04,-0.7000,1.9000,-0.1200,0.6600,0.7000,1.9000,-0.8000,2.3000,0.0600,0.6000,0.8000,2.3000
3070,12302530,K00438.02,Kepler-155 c,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,52.661526600,1.3600000e-04,-1.3600000e-04,183.5205400,2.140000e-03,-2.140000e-03,2455016.521,2.140000e-03,-2.140000e-03,0,,,,,,0.6820,0.0360,-0.4880,3.15920,0.07450,-0.07450,,,,1.0781e+03,2.930e+01,-2.930e+01,0.031827,5.325000e-03,-1.877000e-03,6.53473,8.57502,-4.64076,LS+MCMC,1.87,1.100e-01,-1.200e-01,0.2262,,,89.60,,,271.0,,,1.28,0.26,-0.25,98.600000,43.100000,-43.100000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2589,0.4639,q1_q17_dr25_koi,9.3948710,30.5848540,38.40,2,23,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.44010,Mandel and Agol (2002 ApJ 580 171),,,012/012302/012302530/dv/kplr012302530-20160209194854_dvr.pdf,012/012302/012302530/dv/kplr012302530-002-20160209194854_dvs.pdf,3984.00,71.00,-86.00,4.720,0.030,-0.030,-0.2200,0.1500,-0.1500,0.5390,0.0310,-0.0350,0.5570,0.0300,-0.0360,,,,q1_q17_dr25_stellar,288.495820,51.081940,14.258,15.231,14.163,13.841,13.617,12.533,11.888,11.805,0.000,19.233035500,0.000009800,51.08230000,0.00012000,-0.67000,0.33000,1.31000,0.42000,4.400000e-04,3.50000e-04,-9.500000e-04,4.50000e-04,0.0860,0.0990,0.2500,0.1900,0.2600,0.1800,-0.0240,0.1000,0.1800,0.1900,0.1800,0.1900
3217,8845205,K00463.01,Kepler-560 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.0010,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,18.477626940,1.5630000e-05,-1.5630000e-05,185.2690610,6.740000e-04,-6.740000e-04,2455018.269,6.740000e-04,-6.740000e-04,0,,,,,,0.7120,0.1540,-0.4880,1.94000,0.04570,-0.04570,,,,2.6046e+03,3.970e+01,-3.970e+01,0.050013,3.942000e-03,-3.011000e-03,9.82590,13.90275,-6.32643,LS+MCMC,1.55,3.200e-01,-2.900e-01,0.0887,,,89.27,,,267.0,,,1.21,0.72,-0.47,56.200000,26.500000,-26.500000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3775,0.3402,q1_q17_dr25_koi,14.7961070,78.0033600,75.70,1,69,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.70550,Mandel and Agol (2002 ApJ 580 171),,,008/008845/008845205/dv/kplr008845205-20160209194854_dvr.pdf,008/008845/008845205/dv/kplr008845205-001-20160209194854_dvs.pdf,3395.00,74.00,-67.00,4.970,0.072,-0.065,-0.1200,0.1500,-0.1500,0.2830,0.0590,-0.0530,0.2710,0.0720,-0.0590,,,,q1_q17_dr25_stellar,300.206090,45.018139,14.708,16.364,14.915,13.999,13.497,12.276,11.671,11.455,0.000,20.013786900,0.000004100,45.01814100,0.00004600,1.79000,0.16000,0.00000,0.17000,-3.700000e-04,4.80000e-04,1.110000e-03,5.60000e-04,0.0010,0.0780,-0.0280,0.0810,0.0280,0.0810,1.0960,0.0820,0.2560,0.0780,1.1260,0.0820
3057,3966801,K00494.01,Kepler-577 b,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,25.695814560,5.8240000e-05,-5.8240000e-05,188.7888900,1.750000e-03,-1.750000e-03,2455021.789,1.750000e-03,-1.750000e-03,0,,,,,,0.6800,0.2060,-0.4390,4.02510,0.07910,-0.07910,,,,1.1308e+03,2.900e+01,-2.900e+01,0.032548,3.146000e-03,-1.672000e-03,1.56084,2.07231,-0.01134,LS+MCMC,1.70,2.100e-01,-3.300e-01,0.1348,,,88.97,,,314.0,,,2.30,1.17,-1.10,37.900000,16.800000,-16.800000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.4260,0.2631,q1_q17_dr25_koi,7.9091387,35.8800900,45.10,1,42,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.59330,Mandel and Agol (2002 ApJ 580 171),,,003/003966/003966801/dv/kplr003966801-20160209194854_dvr.pdf,003/003966/003966801/dv/kplr003966801-001-20160209194854_dvs.pdf,3787.00,163.00,-204.00,4.775,0.096,-0.056,-0.2200,0.2000,-0.1500,0.4770,0.0610,-0.0920,0.4960,0.0570,-0.0930,,,,q1_q17_dr25_stellar,294.711940,39.073761,14.885,15.590,14.840,14.582,14.428,13.438,12.952,12.861,0.896,19.647473000,0.000011000,39.07369000,0.00011000,0.46000,0.45000,-0.25000,0.39000,-1.300000e-04,5.10000e-04,-6.000000e-05,4.50000e-04,-0.1100,0.1100,-0.0200,0.1100,0.1200,0.1100,0.0330,0.1000,-0.0300,0.1800,0.0400,0.1500
3795,8120608,K00571.05,Kepler-186 f,CONFIRMED,Active,2017-05-10,CANDIDATE,0.6770,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,129.945392000,1.5560000e-03,-1.5560000e-03,176.8228500,8.820000e-03,-8.820000e-03,2455009.823,8.820000e-03,-8.820000e-03,0,,,,,,0.9090,0.0400,-0.6950,5.78600,0.29300,-0.29300,,,,5.0010e+02,4.040e+01,-4.040e+01,0.024432,2.230000e-03,-4.203000e-03,0.59814,7.25969,-0.35691,LS+MCMC,1.18,1.100e-01,-1.400e-01,0.3855,,,89.36,,,177.0,,,0.23,0.07,-0.06,81.100000,39.400000,-39.400000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.4418,0.2405,q1_q17_dr25_koi,4.4009790,7.6691337,13.10,5,8,5,q1_q17_dr25_tce,11111111111111111000000000000000,0.81830,Mandel and Agol (2002 ApJ 580 171),,,008/008120/008120608/dv/kplr008120608-20160209194854_dvr.pdf,008/008120/008120608/dv/kplr008120608-005-20160209194854_dvs.pdf,3751.00,75.00,-84.00,4.800,0.065,-0.035,-0.3400,0.1500,-0.1500,0.4430,0.0400,-0.0530,0.4520,0.0380,-0.0500,,,,q1_q17_dr25_stellar,298.652710,43.955021,14.625,16.049,14.679,14.015,13.667,12.473,11.824,11.605,0.998,19.910187000,0.000030000,43.95498000,0.00034000,0.20000,1.20000,-0.10000,1.20000,-2.000000e-05,5.40000e-04,1.000000e-05,5.70000e-04,0.2200,0.3700,-0.0600,0.3800,0.2200,0.4300,0.3600,0.3400,-0.0900,0.3900,0.3700,0.3900
3413,9002278,K00701.03,Kepler-62 e,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9940,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,122.385868100,5.0220000e-04,-5.0220000e-04,150.4115800,3.170000e-03,-3.170000e-03,2454983.412,3.170000e-03,-3.170000e-03,0,,,,,,0.1010,0.3530,-0.1010,7.12300,0.10200,-0.10200,,,,7.1110e+02,1.560e+01,-1.560e+01,0.023749,8.470000e-04,-4.280000e-04,3.01939,0.22328,-0.89162,LS+MCMC,1.72,1.000e-01,-7.000e-02,0.4324,,,89.96,,,269.0,,,1.24,0.27,-0.19,133.710000,9.900000,-9.900000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1731,0.5396,q1_q17_dr25_koi,13.4031530,35.9406400,46.30,5,11,3,q1_q17_dr25_tce,11111111111111111000000000000000,0.50960,Mandel and Agol (2002 ApJ 580 171),,,009/009002/009002278/dv/kplr009002278-20160209194854_dvr.pdf,009/009002/009002278/dv/kplr009002278-003-20160209194854_dvs.pdf,4926.00,98.00,-98.00,4.653,0.017,-0.049,-0.3600,0.1500,-0.1500,0.6620,0.0410,-0.0270,0.7270,0.0290,-0.0590,,,,q1_q17_dr25_stellar,283.212740,45.349861,13.725,14.417,13.654,13.429,13.302,12.256,11.739,11.659,0.998,18.880842100,0.000007300,45.34976000,0.00007300,-0.30000,0.28000,-0.36000,0.26000,0.000000e+00,2.00000e-04,-1.000000e-05,1.90000e-04,0.0300,0.3200,-0.2000,0.2600,0.2000,0.2800,-0.2800,0.3300,-0.6300,0.2600,0.6900,0.2700
6241,9002278,K00701.04,Kepler-62 f,CONFIRMED,Active,2017-05-10,FALSE POSITIVE,0.0000,1,0,0,0,q1_q17_dr25_koi,INDIV_TRANS_RUBBLE_SKYE---CENT_KIC_POS,267.282521000,4.8100000e-03,-4.8100000e-03,589.7197500,9.160000e-03,-9.160000e-03,2455422.720,9.160000e-03,-9.160000e-03,0,,,,,,0.3780,0.0920,-0.3780,7.78800,0.37400,-0.37400,,,,4.7190e+02,2.690e+01,-2.690e+01,0.019731,7.000000e-04,-1.002000e-03,4.05503,1.50936,-1.12872,LS+MCMC,1.43,8.000e-02,-6.000e-02,0.7279,,,89.91,,,207.0,,,0.44,0.09,-0.07,248.300000,92.400000,-92.400000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1731,0.5396,q1_q17_dr25_koi,7.3668660,14.2876860,19.30,5,4,4,q1_q17_dr25_tce,11111111111111111000000000000000,0.22150,Mandel and Agol (2002 ApJ 580 171),,,009/009002/009002278/dv/kplr009002278-20160209194854_dvr.pdf,009/009002/009002278/dv/kplr009002278-004-20160209194854_dvs.pdf,4926.00,98.00,-98.00,4.653,0.017,-0.049,-0.3600,0.1500,-0.1500,0.6620,0.0410,-0.0270,0.7270,0.0290,-0.0590,,,,q1_q17_dr25_stellar,283.212740,45.349861,13.725,14.417,13.654,13.429,13.302,12.256,11.739,11.659,0.277,18.880837000,0.000020000,45.34959000,0.00020000,-0.50000,0.78000,-0.96000,0.70000,1.000000e-04,3.70000e-04,2.800000e-04,3.30000e-04,-0.8500,0.2400,-0.0600,0.1700,0.8500,0.2400,-1.2200,0.2100,-0.5000,0.1500,1.3200,0.2000
87,4139816,K00812.03,Kepler-235 e,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,46.184203900,2.6540000e-04,-2.6540000e-04,165.2372900,4.300000e-03,-4.300000e-03,2454998.237,4.300000e-03,-4.300000e-03,0,,,,,,0.0130,0.4150,-0.0130,4.75800,0.13000,-0.13000,,,,1.3947e+03,5.640e+01,-5.640e+01,0.033974,1.334000e-03,-6.990000e-04,3.99779,0.24735,-1.29928,LS+MCMC,1.83,1.200e-01,-1.500e-01,0.2005,,,89.99,,,273.0,,,1.32,0.29,-0.30,76.670000,4.700000,-4.700000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.4175,0.2365,q1_q17_dr25_koi,6.2605453,18.0209080,26.00,4,25,3,q1_q17_dr25_tce,11111111111111111000000000000000,0.83580,Mandel and Agol (2002 ApJ 580 171),,,004/004139/004139816/dv/kplr004139816-20160209194854_dvr.pdf,004/004139/004139816/dv/kplr004139816-003-20160209194854_dvs.pdf,3950.00,70.00,-86.00,4.754,0.042,-0.031,-0.4600,0.1500,-0.1500,0.4930,0.0330,-0.0400,0.5020,0.0310,-0.0380,,,,q1_q17_dr25_stellar,286.079130,39.278320,15.954,17.187,15.978,15.425,15.103,13.952,13.278,13.116,0.006,19.071943000,0.000014000,39.27801000,0.00019000,0.08000,0.60000,-1.12000,0.67000,-4.400000e-04,8.20000e-04,1.440000e-03,9.40000e-04,-0.0700,0.1700,0.0400,0.2200,0.0800,0.2100,-0.2500,0.1700,-0.0600,0.1600,0.2600,0.1700
170,6435936,K00854.01,Kepler-705 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9960,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,56.056075400,2.7530000e-04,-2.7530000e-04,201.1657800,3.290000e-03,-3.290000e-03,2455034.166,3.290000e-03,-3.290000e-03,0,,,,,,0.0180,0.4130,-0.0180,4.68500,0.13200,-0.13200,,,,1.6260e+03,6.670e+01,-6.670e+01,0.036134,1.465000e-03,-9.830000e-04,5.11354,0.40953,-1.64419,LS+MCMC,1.94,1.200e-01,-2.200e-01,0.2280,,,89.99,,,233.0,,,0.69,0.15,-0.19,94.700000,7.600000,-7.600000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3107,0.4230,q1_q17_dr25_koi,6.1299686,19.2542000,27.40,1,24,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.07660,Mandel and Agol (2002 ApJ 580 171),,,006/006435/006435936/dv/kplr006435936-20160209194854_dvr.pdf,006/006435/006435936/dv/kplr006435936-001-20160209194854_dvs.pdf,3593.00,71.00,-86.00,4.757,0.054,-0.027,0.2600,0.1500,-0.1500,0.4910,0.0300,-0.0550,0.5030,0.0360,-0.0540,,,,q1_q17_dr25_stellar,289.508480,41.812119,15.849,17.455,16.093,15.162,14.719,13.446,12.778,12.536,0.048,19.300560000,0.000012000,41.81202000,0.00014000,-0.24000,0.47000,-0.35000,0.49000,7.700000e-04,8.60000e-04,9.200000e-04,9.30000e-04,0.1000,0.2400,-0.3300,0.1700,0.3500,0.1900,0.1900,0.2600,-0.5700,0.1800,0.6000,0.2100
560,9710326,K00947.01,Kepler-737 b,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,28.599140310,5.4890000e-05,-5.4890000e-05,189.9266700,1.570000e-03,-1.570000e-03,2455022.927,1.570000e-03,-1.570000e-03,0,,,,,,0.0090,0.3740,-0.0090,3.65670,0.05560,-0.05560,,,,1.5851e+03,3.390e+01,-3.390e+01,0.036375,8.360000e-04,-4.640000e-04,5.49136,0.19386,-1.32001,LS+MCMC,1.83,1.600e-01,-2.100e-01,0.1422,,,89.99,,,298.0,,,1.87,0.52,-0.53,61.920000,2.200000,-2.200000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.4418,0.2405,q1_q17_dr25_koi,12.4581750,45.7076300,53.80,1,44,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.21980,Mandel and Agol (2002 ApJ 580 171),,,009/009710/009710326/dv/kplr009710326-20160209194854_dvr.pdf,009/009710/009710326/dv/kplr009710326-001-20160209194854_dvs.pdf,3755.00,75.00,-84.00,4.781,0.063,-0.031,-0.2600,0.1500,-0.1500,0.4610,0.0400,-0.0530,0.4700,0.0380,-0.0460,,,,q1_q17_dr25_stellar,291.862850,46.429260,15.190,16.649,15.261,14.564,14.110,12.910,12.293,12.097,0.869,19.457521700,0.000006000,46.42920100,0.00006500,-0.04000,0.22000,-0.21000,0.23000,-3.000000e-05,3.80000e-04,-1.100000e-04,4.20000e-04,0.1300,0.1200,-0.0600,0.1100,0.1500,0.1100,0.1300,0.1200,-0.3300,0.1000,0.3500,0.1100
